,Predictions,True labels
0,0.055998899042606354,0.02
1,0.01615801453590393,0.03
2,0.02745196223258972,0.02
3,0.042539987713098526,0.02
4,0.0442337691783905,0.05
5,0.04604755714535713,0.02
6,0.016727764159440994,0.02
7,0.04911266639828682,0.01
8,0.01754852384328842,0.01
9,-0.005925411824136972,0.01
10,0.09047864377498627,0.03
11,0.05622795969247818,0.03
12,0.2637014389038086,0.34
13,0.04680979251861572,0.03
14,0.009238376282155514,0.01
15,0.05104630067944527,0.05
16,0.049520254135131836,0.03
17,0.0635082796216011,0.03
18,0.05262818560004234,0.03
19,0.019991334527730942,0.01
20,0.05783640965819359,0.03
21,0.038971029222011566,0.03
22,0.06347118318080902,0.03
23,0.03236689418554306,0.02
24,0.04397878795862198,0.02
25,0.010288192890584469,0.01
26,0.04008406773209572,0.03
27,0.03360287472605705,0.03
28,0.01465307641774416,0.01
29,0.01852201111614704,0.01
30,0.07840381562709808,0.08
31,0.0343344584107399,0.02
32,0.02154657617211342,0.01
33,0.02907481975853443,0.01
34,0.06911245733499527,0.02
35,0.05480814725160599,0.03
36,0.031742967665195465,0.01
37,0.07207067310810089,0.03
38,0.00546857388690114,0.02
39,0.09029565751552582,0.03
40,0.05457878112792969,0.03
41,0.08207590132951736,0.02
42,0.07965491712093353,0.02
43,0.04985915869474411,0.02
44,0.07060503959655762,0.05
45,0.06336130201816559,0.03
46,0.04967749863862991,0.01
47,0.03919191658496857,0.03
48,0.05157449096441269,0.01
49,0.06396476924419403,0.03
50,0.04795727878808975,0.03
51,0.239934504032135,0.34
52,0.08332966268062592,0.08
53,0.089789979159832,0.08
54,0.04376322031021118,0.03
55,0.08783050626516342,0.03
56,0.05468878149986267,0.02
57,0.02135401777923107,0.02
58,0.05081956833600998,0.02
59,0.021381516009569168,0.01
60,0.04566918686032295,0.05
61,0.04839520528912544,0.03
62,0.03813774138689041,0.03
63,0.05253782868385315,0.03
64,0.040544293820858,0.03
65,0.05310651659965515,0.03
66,0.05900145694613457,0.05
67,0.052912890911102295,0.03
68,0.0563996322453022,0.03
69,0.04113125056028366,0.02
70,0.02752482146024704,0.01
71,0.04329963028430939,0.01
72,0.016336344182491302,0.03
73,0.10467760264873505,0.21
74,0.031765278428792953,0.01
75,0.049407973885536194,0.01
76,0.04192868247628212,0.05
77,0.03380885347723961,0.02
78,0.060888491570949554,0.01
79,0.07496921718120575,0.03
80,0.02089131437242031,0.01
81,0.019027145579457283,0.01
82,0.06452987343072891,0.01
83,0.05049603804945946,0.02
84,0.07722429931163788,0.03
85,0.0325440876185894,0.02
86,0.0322803258895874,0.01
87,0.08086465299129486,0.08
88,0.055317725986242294,0.01
89,0.056339193135499954,0.01
90,0.06596183031797409,0.02
91,0.04490644112229347,0.01
92,0.04464298486709595,0.03
93,0.05203136429190636,0.01
94,0.04984355345368385,0.01
95,0.03331174701452255,0.01
96,0.050567902624607086,0.02
97,0.051037225872278214,0.03
98,0.04865160584449768,0.01
99,0.04930613189935684,0.01
100,0.05555357038974762,0.02
101,0.05651717260479927,0.05
102,0.050130993127822876,0.01
103,0.08370885252952576,0.01
104,0.017361370846629143,0.01
105,0.06737977266311646,0.01
106,0.04175926744937897,0.01
107,0.0030994100961834192,0.01
108,0.014872693456709385,0.01
109,0.04879581928253174,0.01
110,0.06175187975168228,0.01
111,0.026729052886366844,0.03
112,0.0925404354929924,0.01
113,0.08895650506019592,0.01
114,0.048866502940654755,0.01
115,0.03695046529173851,0.02
116,0.09741032868623734,0.01
117,0.03685147315263748,0.01
118,0.0402214489877224,0.01
119,0.04517783224582672,0.01
120,0.06820300221443176,0.02
121,0.04079238325357437,0.02
122,0.03769984096288681,0.01
123,0.06817008554935455,0.02
124,0.0645022988319397,0.05
125,0.09589771181344986,0.03
126,0.03827144205570221,0.03
127,0.05286208167672157,0.01
128,0.05492102727293968,0.02
129,0.040483348071575165,0.04
130,0.08982673287391663,0.02
131,0.06558205932378769,0.05
132,0.07579542696475983,0.03
133,0.052557382732629776,0.04
134,0.04729855805635452,0.05
135,0.0476360097527504,0.02
136,0.06263832747936249,0.02
137,0.04623096063733101,0.01
138,0.07269284129142761,0.03
139,0.06040412560105324,0.01
140,0.0541197694838047,0.03
141,0.03176255524158478,0.03
142,0.052985161542892456,0.03
143,0.04059351980686188,0.01
144,0.06262295693159103,0.01
145,0.09563994407653809,0.01
146,0.030573399737477303,0.01
147,0.033521346747875214,0.01
148,0.07506018877029419,0.02
149,0.049178339540958405,0.02
150,0.032806191593408585,0.01
151,0.06319171190261841,0.01
152,0.019994186237454414,0.03
153,0.05874285846948624,0.02
154,0.054725244641304016,0.01
155,0.039056792855262756,0.01
156,0.06445658951997757,0.01
157,0.045531660318374634,0.01
158,0.07556460052728653,0.03
159,0.036940351128578186,0.02
160,0.04873790964484215,0.02
161,0.03589114546775818,0.01
162,0.0359552800655365,0.03
163,0.07400795817375183,0.05
164,0.053511086851358414,0.02
165,0.016377253457903862,0.03
166,0.03517322987318039,0.02
167,0.09261287748813629,0.07
168,0.06692352145910263,0.02
169,0.038551442325115204,0.03
170,0.12008048593997955,0.1
171,0.07208751142024994,0.03
172,0.1928659826517105,0.2
173,0.061365194618701935,0.05
174,0.23904196918010712,0.2
175,0.06564867496490479,0.03
176,0.17670488357543945,0.19
177,0.12843523919582367,0.02
178,0.2041456699371338,0.2
179,0.12733392417430878,0.08
180,0.2103811651468277,0.17
181,0.1953181028366089,0.17
182,0.16540908813476562,0.19
183,0.20470643043518066,0.2
184,0.08490315079689026,0.08
185,0.14364328980445862,0.08
186,0.170598104596138,0.17
187,0.17219246923923492,0.17
188,0.14725029468536377,0.15
189,0.17248386144638062,0.2
190,0.3256804943084717,0.3
191,0.021069049835205078,0.02
192,0.2023487389087677,0.2
193,0.04190480709075928,0.02
194,0.08282655477523804,0.05
195,0.024375159293413162,0.02
196,0.10758040100336075,0.05
197,0.046973492950201035,0.03
198,0.051441118121147156,0.05
199,0.05068647861480713,0.05
200,0.06472527235746384,0.01
201,0.03290227800607681,0.01
202,0.07711641490459442,0.03
203,0.20977696776390076,0.15
204,0.04455133154988289,0.01
205,0.03127076104283333,0.02
206,0.04956299066543579,0.03
207,0.052903883159160614,0.02
208,0.03600660338997841,0.02
209,0.18109193444252014,0.2
210,0.10216934978961945,0.08
211,0.20979489386081696,0.2
212,0.056408435106277466,0.02
213,0.19331520795822144,0.17
214,0.05638018250465393,0.05
215,0.0566667839884758,0.08
216,0.2082587033510208,0.15
217,0.05509958043694496,0.03
218,0.048233676701784134,0.08
219,0.08947674930095673,0.08
220,0.07041849941015244,0.1
221,0.1875709593296051,0.15
222,0.04820190742611885,0.05
223,0.11158280074596405,0.1
224,0.06280484795570374,0.05
225,0.19051815569400787,0.17
226,0.18903839588165283,0.17
227,0.1974669247865677,0.15
228,0.08333766460418701,0.02
229,0.07014118134975433,0.05
230,0.09773830324411392,0.05
231,0.12423377484083176,0.12
232,0.09185024350881577,0.1
233,0.17788870632648468,0.19
234,0.16434068977832794,0.17
235,0.17799139022827148,0.17
236,0.09198260307312012,0.08
237,0.23087917268276215,0.3
238,0.0800706297159195,0.05
239,0.10020822286605835,0.05
240,0.08834128826856613,0.05
241,0.14073534309864044,0.1
242,0.21181367337703705,0.17
243,0.08663707971572876,0.08
244,0.03018055483698845,0.05
245,0.03193637728691101,0.03
246,0.05685785040259361,0.05
247,0.07045244425535202,0.05
248,0.08819815516471863,0.08
249,0.3399530351161957,0.34
250,0.08632369339466095,0.12
251,0.033318135887384415,0.05
252,0.04001414403319359,0.03
253,0.1616436392068863,0.17
254,0.11595307290554047,0.02
255,0.10003812611103058,0.08
256,0.021616322919726372,0.03
257,0.04691285267472267,0.08
258,0.13720351457595825,0.15
259,0.05333931744098663,0.03
260,0.035553351044654846,0.02
261,0.09281259775161743,0.05
262,0.049950551241636276,0.05
263,0.03567393124103546,0.05
264,0.12201248854398727,0.1
265,0.09457235783338547,0.05
266,0.1220000833272934,0.07
267,0.01999424770474434,0.03
268,0.04816834628582001,0.02
269,0.06068505346775055,0.05
270,0.051199398934841156,0.02
271,0.05799289047718048,0.05
272,0.027024773880839348,0.03
273,0.20558381080627441,0.19
274,0.1504494547843933,0.15
275,0.06227297708392143,0.03
276,0.07678009569644928,0.13
277,0.20389844477176666,0.21
278,0.22876490652561188,0.21
279,0.0974784567952156,0.05
280,0.004900344647467136,0.01
281,0.016684751957654953,0.03
282,0.011417988687753677,0.08
283,0.1730903834104538,0.17
284,0.08749895542860031,0.05
285,0.0874575525522232,0.07
286,0.06140090525150299,0.01
287,0.03759286552667618,0.03
288,0.06137220188975334,0.03
289,0.058905553072690964,0.03
290,0.09265468269586563,0.02
291,0.07154258340597153,0.02
292,0.056476324796676636,0.02
293,0.06430696696043015,0.03
294,0.08749674260616302,0.07
295,0.021651992574334145,0.03
296,0.05144551023840904,0.02
297,0.00036765667027793825,0.03
298,0.024912558495998383,0.02
299,0.04040912911295891,0.03
300,0.08849767595529556,0.02
301,0.19627930223941803,0.21
302,0.07415203005075455,0.04
303,0.030347971245646477,0.02
304,0.07898680120706558,0.02
305,0.0399216003715992,0.03
306,0.2596980631351471,0.21
307,0.04805395379662514,0.03
308,0.05798011273145676,0.05
309,0.09925328195095062,0.08
310,0.0659857913851738,0.08
311,0.09020872414112091,0.08
312,0.012023690156638622,0.01
313,0.06603050976991653,0.08
314,0.051457472145557404,0.02
315,0.05753226578235626,0.02
316,0.041064560413360596,0.01
317,0.03707301616668701,0.19
318,0.04119239002466202,0.03
319,0.026907773688435555,0.02
320,0.11985449492931366,0.13
321,-0.001417949446476996,0.02
322,0.11438686400651932,0.08
323,0.10561712831258774,0.13
324,0.23534472286701202,0.21
325,0.14187432825565338,0.02
326,0.18623663485050201,0.21
327,0.24461665749549866,0.21
328,0.17816583812236786,0.19
329,0.1693827509880066,0.15
330,0.16776156425476074,0.15
331,0.17470648884773254,0.15
332,0.22462527453899384,0.21
333,0.05098772794008255,0.03
334,0.21823307871818542,0.34
335,0.04982719197869301,0.01
336,0.0618433952331543,0.01
337,0.012186763808131218,0.03
338,0.06389015913009644,0.08
339,0.029385123401880264,0.03
340,0.23242034018039703,0.21
341,0.08348096907138824,0.08
342,0.04709092527627945,0.03
343,0.04050924628973007,0.03
344,0.06751665472984314,0.08
345,0.0985383689403534,0.08
346,0.17242436110973358,0.17
347,0.03787464648485184,0.05
348,0.03787616267800331,0.03
349,0.08928292989730835,0.05
350,0.030099699273705482,0.03
351,0.06029855087399483,0.13
352,0.09565003216266632,0.13
353,0.22981667518615723,0.21
354,0.057653844356536865,0.05
355,0.0850830078125,0.13
356,0.017863325774669647,0.02
357,0.2681519389152527,0.21
358,0.16641837358474731,0.17
359,0.18485234677791595,0.15
360,0.17892087996006012,0.15
361,0.18170656263828278,0.15
362,0.1855514943599701,0.15
363,0.17158441245555878,0.15
364,0.1649264395236969,0.15
365,0.19244766235351562,0.15
366,0.2600056529045105,0.21
367,0.24816879630088806,0.21
368,0.2637960612773895,0.21
369,0.07347829639911652,0.08
370,0.06041578948497772,0.03
371,0.2417847067117691,0.21
372,0.2521861791610718,0.21
