,Predictions,True labels
0,0.037133362144231796,0.03
1,0.044136933982372284,0.03
2,0.04383571073412895,0.03
3,0.03677082434296608,0.03
4,0.03288044035434723,0.03
5,0.031754497438669205,0.03
6,0.03204594552516937,0.03
7,0.03581080585718155,0.03
8,0.03240443393588066,0.03
9,0.06344197690486908,0.03
10,0.036599770188331604,0.03
11,0.03875381872057915,0.03
12,0.04261161759495735,0.03
13,0.03439979627728462,0.03
14,0.04008632153272629,0.03
15,0.038320936262607574,0.03
16,0.03271373733878136,0.03
17,0.04540199413895607,0.03
18,0.028948897495865822,0.05
19,0.03725770488381386,0.03
20,0.042181454598903656,0.03
21,0.04072077199816704,0.03
22,0.03611654415726662,0.03
23,0.020573774352669716,0.03
24,0.043976977467536926,0.03
25,0.028243426233530045,0.03
26,0.04346820339560509,0.03
27,0.033830877393484116,0.03
28,0.022430485114455223,0.02
29,0.04864969477057457,0.03
30,0.03932816907763481,0.03
31,0.04016212001442909,0.03
32,0.02617264725267887,0.03
33,0.022889936342835426,0.03
34,0.03317846357822418,0.02
35,0.0465211383998394,0.03
36,0.047394171357154846,0.03
37,0.03654496744275093,0.03
38,0.03431324288249016,0.03
39,0.049876004457473755,0.08
40,0.028049195185303688,0.03
41,0.036952801048755646,0.03
42,0.037399180233478546,0.03
43,0.01833655685186386,0.05
44,0.03522362932562828,0.03
45,0.054632965475320816,0.08
46,0.03556858375668526,0.03
47,0.03235894814133644,0.03
48,0.03296038508415222,0.03
49,0.01911391131579876,0.02
50,0.03371398523449898,0.01
51,0.027383195236325264,0.01
52,0.01626310683786869,0.01
53,0.03119759075343609,0.03
54,0.024826014414429665,0.01
55,0.03556858375668526,0.03
56,0.030461376532912254,0.01
57,0.02409953437745571,0.03
58,0.030444571748375893,0.03
59,0.027316352352499962,0.03
60,0.031170090660452843,0.03
61,0.04511316865682602,0.03
62,0.02209014818072319,0.02
63,0.03421206399798393,0.02
64,0.03802429884672165,0.03
65,0.040773291140794754,0.03
66,0.025405699387192726,0.03
67,0.027041053399443626,0.01
68,0.03989190608263016,0.03
69,0.03822416439652443,0.03
70,0.028940776363015175,0.03
71,0.006553606130182743,0.05
72,0.028720958158373833,0.03
73,0.027712443843483925,0.05
74,0.03172158822417259,0.02
75,0.03819812834262848,0.03
76,0.03840715438127518,0.03
77,0.055030811578035355,0.08
78,0.032712697982788086,0.03
79,0.040681324899196625,0.05
80,0.040525171905756,0.03
81,0.02851555123925209,0.03
82,0.024921787902712822,0.03
83,0.044770970940589905,0.05
84,0.03833596035838127,0.05
85,0.027396466583013535,0.01
86,0.038306642323732376,0.03
87,0.041239820420742035,0.01
88,0.04513780400156975,0.03
89,0.038798827677965164,0.03
90,0.027183594182133675,0.05
91,0.05068156123161316,0.03
92,0.04868895187973976,0.03
93,0.04721885919570923,0.01
94,0.024500897154211998,0.03
95,0.02728644572198391,0.05
96,0.033119019120931625,0.03
97,0.02462959475815296,0.01
98,0.03847001492977142,0.05
99,0.04356753081083298,0.03
100,0.0335867740213871,0.05
101,0.029115892946720123,0.03
102,0.029069023206830025,0.03
103,0.036844681948423386,0.03
104,0.02789454348385334,0.03
105,0.030550533905625343,0.03
106,0.03532097116112709,0.03
107,0.028254754841327667,0.03
108,0.03595258668065071,0.03
109,0.04263903945684433,0.03
110,0.042382702231407166,0.03
111,0.03717389330267906,0.03
112,0.03669723495841026,0.08
113,0.0482780896127224,0.05
114,0.033102214336395264,0.01
115,0.03686240687966347,0.03
116,0.030859006568789482,0.03
117,0.03617766872048378,0.03
118,0.04060545191168785,0.03
119,0.038437340408563614,0.05
120,0.02363736368715763,0.03
121,0.03318458050489426,0.03
122,0.03757769241929054,0.03
123,0.0318639762699604,0.03
124,0.039979275315999985,0.05
125,0.05654359981417656,0.03
126,0.03779859468340874,0.01
127,0.03750784322619438,0.05
128,0.024011684581637383,0.03
129,0.0379316546022892,0.03
130,0.0376085564494133,0.01
131,0.019390394911170006,0.03
132,0.02512543834745884,0.03
133,0.047577254474163055,0.05
134,0.0357123464345932,0.05
135,0.02264421246945858,0.01
136,0.04489391669631004,0.03
137,0.0229469183832407,0.03
138,0.04084956645965576,0.01
139,0.027772067114710808,0.05
140,0.039695221930742264,0.03
141,0.03803917020559311,0.08
142,0.029880816116929054,0.02
143,0.029043028131127357,0.03
144,0.034455057233572006,0.05
145,0.04051855206489563,0.03
146,0.03671693429350853,0.03
147,0.03567270189523697,0.03
148,0.039534591138362885,0.05
149,0.04053936526179314,0.01
150,0.047014426440000534,0.03
151,0.04363320395350456,0.03
152,0.032645657658576965,0.01
153,0.02211916819214821,0.03
154,0.024456849321722984,0.01
155,0.03995995596051216,0.03
156,0.03583880141377449,0.01
157,0.04179966077208519,0.03
158,0.04487137123942375,0.08
159,0.03374693915247917,0.03
160,0.03806700184941292,0.01
161,0.029179910197854042,0.02
162,0.024036820977926254,0.02
163,0.04152446612715721,0.03
164,0.0425623394548893,0.03
165,0.06287959218025208,0.02
166,0.037884458899497986,0.05
167,0.03416181355714798,0.01
168,0.03128855302929878,0.03
169,0.023420199751853943,0.05
170,0.01759062334895134,0.05
171,0.030157998204231262,0.03
172,0.042635876685380936,0.03
173,0.033097293227910995,0.03
174,0.03203989192843437,0.03
175,0.033967047929763794,0.05
176,0.03488483652472496,0.01
177,0.03698151558637619,0.01
178,0.01938975602388382,0.05
179,0.03844243660569191,0.01
180,0.05062133073806763,0.05
181,0.04235035553574562,0.03
182,0.03196198120713234,0.01
183,0.044760920107364655,0.03
184,0.024999426677823067,0.03
185,0.02725766785442829,0.01
186,0.030422674492001534,0.03
187,0.027270482853055,0.03
188,0.04721233621239662,0.05
189,0.040896594524383545,0.03
190,0.03644752502441406,0.03
191,0.03950854018330574,0.01
192,0.03248291835188866,0.02
193,0.03855646774172783,0.03
194,0.035631030797958374,0.03
195,0.023880304768681526,0.03
196,0.02819747105240822,0.03
197,0.042809028178453445,0.03
198,0.0263206847012043,0.02
199,0.029359618201851845,0.03
200,0.018695097416639328,0.03
201,0.03924698755145073,0.01
202,0.03267354145646095,0.03
203,0.024456551298499107,0.03
204,0.016392171382904053,0.01
205,0.019695496186614037,0.03
206,0.03940660506486893,0.03
207,0.04349284619092941,0.03
208,0.03989586979150772,0.05
209,0.03125811740756035,0.03
210,0.025004135444760323,0.01
211,0.02002962864935398,0.03
212,0.03731861710548401,0.03
213,0.031393684446811676,0.03
214,0.03243938833475113,0.02
215,0.03502531722187996,0.01
216,0.03204043582081795,0.01
217,0.036867495626211166,0.01
218,0.026935096830129623,0.02
219,0.04475172981619835,0.02
220,0.01905079372227192,0.03
221,0.03552407771348953,0.01
222,0.04257121682167053,0.03
223,0.02630169875919819,0.03
224,0.03349826857447624,0.03
225,0.03994511440396309,0.03
226,0.025434032082557678,0.02
227,0.02421826682984829,0.02
228,0.022221283987164497,0.02
229,0.017903411760926247,0.02
230,0.016755813732743263,0.02
231,0.01251064520329237,0.02
232,0.019463403150439262,0.01
233,0.02571883238852024,0.02
234,0.018119294196367264,0.02
235,0.02158360369503498,0.02
236,0.014786397106945515,0.01
237,0.01856316812336445,0.01
238,0.016006726771593094,0.02
239,0.017682909965515137,0.02
240,0.018615571781992912,0.02
241,0.023065118119120598,0.03
242,0.0345899760723114,0.03
243,0.026811720803380013,0.03
244,0.0338975191116333,0.03
245,0.017166273668408394,0.03
246,0.03382387384772301,0.02
247,0.04798383638262749,0.03
248,0.03869585692882538,0.03
249,0.03997769579291344,0.05
250,0.043341007083654404,0.03
251,0.033286742866039276,0.03
252,0.029037095606327057,0.03
253,0.021019956097006798,0.03
254,0.026897301897406578,0.01
255,0.021635813638567924,0.01
256,0.021783845499157906,0.01
257,0.02283773384988308,0.01
258,0.020733075216412544,0.01
259,0.01735570840537548,0.02
260,0.02316403016448021,0.02
261,0.02285442315042019,0.01
262,0.036921609193086624,0.05
263,0.02652564086019993,0.02
264,0.03512832894921303,0.03
265,0.03173108026385307,0.05
266,0.02767479233443737,0.01
267,0.03328133374452591,0.01
268,0.03579200804233551,0.01
269,0.030303126201033592,0.02
270,0.019460219889879227,0.01
271,0.032460182905197144,0.03
272,0.024028539657592773,0.03
273,0.029301172122359276,0.03
274,0.03429153934121132,0.02
275,0.014779109507799149,0.01
276,0.04646311327815056,0.05
277,0.020925769582390785,0.02
278,0.020517179742455482,0.02
279,0.02574809268116951,0.02
280,0.03549042344093323,0.02
281,0.0269277673214674,0.02
282,0.025391684845089912,0.02
283,0.027646420523524284,0.02
284,0.018820369616150856,0.02
285,0.017618801444768906,0.02
286,0.03474787250161171,0.01
287,0.041502323001623154,0.03
288,0.033166252076625824,0.05
289,0.024915460497140884,0.02
290,0.03209301084280014,0.01
291,0.02276310697197914,0.03
292,0.03799641132354736,0.05
293,0.044371359050273895,0.02
294,0.01974610611796379,0.01
295,0.025991307571530342,0.02
296,0.04782971367239952,0.03
297,0.049294281750917435,0.02
298,0.04362950846552849,0.02
299,0.04170765355229378,0.02
300,0.035887908190488815,0.01
301,0.03777185454964638,0.03
302,0.033808834850788116,0.03
303,0.042229119688272476,0.02
304,0.032092608511447906,0.01
305,0.034572627395391464,0.01
306,0.03696632385253906,0.02
307,0.04126163199543953,0.03
308,0.03253728151321411,0.03
309,0.029148351401090622,0.01
310,0.010832807049155235,0.02
311,0.009483694098889828,0.02
312,0.04008299857378006,0.03
313,0.0366520918905735,0.03
314,0.049501653760671616,0.05
315,0.019362084567546844,0.02
316,0.020965803414583206,0.01
317,0.0306230578571558,0.03
318,0.03669076785445213,0.01
319,0.033561162650585175,0.03
320,0.03943868726491928,0.03
321,0.039124783128499985,0.03
322,0.03955455869436264,0.03
323,0.0324367992579937,0.03
324,0.03100351057946682,0.01
325,0.040420640259981155,0.03
326,0.03601593151688576,0.03
327,0.02007884904742241,0.02
328,0.040411513298749924,0.02
329,0.024494735524058342,0.02
330,0.02239806391298771,0.03
331,0.03519146144390106,0.02
332,0.04008207097649574,0.03
333,0.034616004675626755,0.05
334,0.02770380862057209,0.03
335,0.03391748294234276,0.03
336,0.035131730139255524,0.03
