,Predictions,True labels
0,0.03395652025938034,0.02
1,0.03094610571861267,0.05
2,0.028428522869944572,0.08
3,0.019011322408914566,0.01
4,0.00913479458540678,0.01
5,0.02678491920232773,0.02
6,0.021267931908369064,0.02
7,0.0028493539430201054,0.01
8,0.03555699437856674,0.03
9,0.030329525470733643,0.08
10,0.02946888655424118,0.02
11,0.013482876121997833,0.01
12,0.013282353058457375,0.01
13,0.01495271734893322,0.03
14,0.023060107603669167,0.05
15,0.033607933670282364,0.03
16,0.017137786373496056,0.03
17,0.016354527324438095,0.02
18,0.039903100579977036,0.01
19,0.06287038326263428,0.08
20,0.0459601953625679,0.02
21,0.04410642758011818,0.03
22,0.07209189236164093,0.08
23,0.037049707025289536,0.02
24,0.045344702899456024,0.03
25,0.03142920508980751,0.03
26,0.029584506526589394,0.01
27,0.04779968038201332,0.02
28,0.015912897884845734,0.02
29,0.013251513242721558,0.02
30,0.026029113680124283,0.01
31,0.04174254834651947,0.08
32,0.022135842591524124,0.02
33,0.02139545977115631,0.03
34,0.024480972439050674,0.03
35,0.00989328883588314,0.02
36,0.016847118735313416,0.02
37,0.014280353672802448,0.01
38,0.00707858894020319,0.01
39,0.025970231741666794,0.01
40,0.02719738706946373,0.03
41,0.04233347997069359,0.05
42,0.01832442544400692,0.03
43,0.03228868544101715,0.03
44,0.03677724301815033,0.03
45,0.030425241217017174,0.02
46,0.021594412624835968,0.02
47,0.04763610288500786,0.08
48,0.017144564539194107,0.01
49,0.03727639093995094,0.05
50,0.02620316483080387,0.01
51,0.012006854638457298,0.01
52,0.03419969975948334,0.02
53,0.036642152816057205,0.05
54,0.021400248631834984,0.03
55,0.015576386824250221,0.01
56,0.03963254764676094,0.08
57,0.018180308863520622,0.01
58,0.03797454386949539,0.05
59,0.020534314215183258,0.01
60,0.03160424903035164,0.02
61,0.03857298195362091,0.03
62,0.06852681934833527,0.05
63,0.010254740715026855,0.01
64,0.031259097158908844,0.05
65,0.016319334506988525,0.01
66,0.019271470606327057,0.02
67,0.04057198390364647,0.05
68,0.04919037967920303,0.03
69,0.01934867538511753,0.05
70,0.028856344521045685,0.01
71,0.05936596915125847,0.05
72,0.005221037194132805,0.01
73,0.031679436564445496,0.03
74,0.04125409200787544,0.08
75,0.043439023196697235,0.03
76,0.01063898392021656,0.01
77,0.018892036750912666,0.02
78,0.023301174864172935,0.02
79,0.04600119590759277,0.05
80,0.03513702377676964,0.03
81,0.02986619621515274,0.03
82,0.03912563994526863,0.01
83,0.04681427776813507,0.02
84,0.022003917023539543,0.02
85,0.023902002722024918,0.02
86,0.012605180032551289,0.01
87,0.03993181139230728,0.03
88,0.021144092082977295,0.01
89,0.017483137547969818,0.02
90,0.02875704877078533,0.02
91,0.03199448809027672,0.03
92,0.008849812671542168,0.01
93,0.021745890378952026,0.01
94,0.04409237205982208,0.03
95,0.02528645098209381,0.02
96,0.030216246843338013,0.02
97,0.032312169671058655,0.01
98,0.024364406242966652,0.02
99,0.032741330564022064,0.02
100,0.02360232174396515,0.03
101,0.00891160313040018,0.01
102,0.03897623345255852,0.03
103,0.019153546541929245,0.02
104,0.01914171315729618,0.01
105,0.027107397094368935,0.05
106,0.026302406564354897,0.03
107,0.010861899703741074,0.01
108,0.01145421713590622,0.02
109,0.033279526978731155,0.05
110,0.025356967002153397,0.01
111,0.042872652411460876,0.02
112,0.0215234886854887,0.01
113,0.047035858035087585,0.05
114,0.014468023553490639,0.02
115,0.025089096277952194,0.01
116,0.07076791673898697,0.13
117,0.030486613512039185,0.03
118,0.009229404851794243,0.01
119,0.03410937637090683,0.03
120,0.014643901027739048,0.02
121,0.0529538169503212,0.03
122,0.03780604526400566,0.03
123,0.02381686121225357,0.03
124,0.03413590416312218,0.03
125,0.030797552317380905,0.01
126,0.024985529482364655,0.02
127,0.0452762208878994,0.03
128,0.0424097441136837,0.02
129,0.035616468638181686,0.05
130,0.005513176321983337,0.01
131,0.01778275892138481,0.03
132,0.01881226897239685,0.01
133,0.04005245491862297,0.02
134,0.013760342262685299,0.01
135,0.039748623967170715,0.03
136,0.024726498872041702,0.01
137,0.0381595641374588,0.03
138,0.041189003735780716,0.02
139,0.027189377695322037,0.01
140,0.01508198119699955,0.02
141,0.0033441262785345316,0.02
142,0.0325242318212986,0.03
143,0.08537103980779648,0.13
144,0.03218301758170128,0.03
145,0.03992830216884613,0.02
146,0.06365424394607544,0.05
147,0.037946347147226334,0.05
148,0.012280074879527092,0.02
149,0.013196651823818684,0.01
150,0.011841989122331142,0.01
151,0.03924939036369324,0.03
152,0.051344309002161026,0.08
153,0.02296360768377781,0.01
154,0.026675285771489143,0.01
155,0.00881420262157917,0.02
156,0.016126014292240143,0.02
157,0.017648771405220032,0.05
158,0.04238578677177429,0.05
159,0.03841559216380119,0.03
160,0.04278018698096275,0.05
161,0.08950092643499374,0.13
162,0.023016467690467834,0.01
163,0.02196032926440239,0.01
164,0.03104378841817379,0.05
165,0.03541949763894081,0.05
166,0.12311449646949768,0.4
167,0.01865522935986519,0.02
168,0.019415808841586113,0.01
169,0.023310184478759766,0.01
170,0.0375731997191906,0.01
171,0.06036058068275452,0.08
172,0.008535536006093025,0.01
173,0.028247755020856857,0.03
174,0.03244144096970558,0.03
175,0.042300812900066376,0.05
176,0.04624643921852112,0.05
177,0.04415004327893257,0.05
178,0.037412967532873154,0.03
179,0.07027292996644974,0.08
180,0.04482915624976158,0.08
181,0.041524361819028854,0.02
182,0.054771799594163895,0.08
183,0.05161493644118309,0.05
184,0.08484740555286407,0.13
185,0.07020507007837296,0.13
186,0.030359802767634392,0.03
187,0.029421459883451462,0.03
188,0.04558587074279785,0.03
189,0.04948961362242699,0.08
190,0.03930942714214325,0.05
191,0.05971343442797661,0.08
192,0.07247558236122131,0.13
193,0.017848514020442963,0.01
194,0.041748397052288055,0.03
195,0.04749886319041252,0.08
196,0.06564315408468246,0.08
197,0.03772730007767677,0.03
198,0.030206317082047462,0.02
199,0.016729729250073433,0.03
200,0.03384099155664444,0.01
201,0.07373258471488953,0.08
202,0.03085310012102127,0.05
203,0.02570861577987671,0.02
204,0.0356685034930706,0.03
205,0.027491774410009384,0.02
206,0.035909052938222885,0.03
207,0.029046960175037384,0.05
208,0.025038644671440125,0.05
209,0.025508543476462364,0.08
210,0.035567756742239,0.02
211,0.031489428132772446,0.05
212,0.01697627454996109,0.01
213,0.05161777138710022,0.05
214,0.033665839582681656,0.03
215,0.01039699837565422,0.01
216,0.03068346530199051,0.03
217,0.015270275063812733,0.02
218,0.011772172525525093,0.02
219,0.02463122271001339,0.03
220,0.032463978976011276,0.02
