,Predictions,True labels
0,0.03452083468437195,0.01
1,0.04086083918809891,0.01
2,0.03902798891067505,0.03
3,0.034799106419086456,0.01
4,0.031923674046993256,0.01
5,0.1287774294614792,0.13
6,0.02899469994008541,0.05
7,0.051611077040433884,0.05
8,0.10556062310934067,0.08
9,0.06981579959392548,0.08
10,0.02507585473358631,0.03
11,0.05220483988523483,0.05
12,0.047841474413871765,0.03
13,0.03175095096230507,0.01
14,0.04653448984026909,0.02
15,0.259701669216156,0.2
16,0.016731295734643936,0.01
17,0.015442254953086376,0.01
18,0.035418640822172165,0.05
19,0.02297528274357319,0.01
20,0.04491520673036575,0.05
21,0.025235585868358612,0.01
22,0.044246092438697815,0.03
23,0.03720270097255707,0.02
24,0.03999052941799164,0.02
25,0.02576725371181965,0.01
26,0.06802567094564438,0.05
27,0.051397792994976044,0.01
28,0.027583206072449684,0.01
29,0.02575180120766163,0.01
30,0.02900204434990883,0.02
31,0.036525774747133255,0.03
32,0.03036719746887684,0.02
33,0.021732589229941368,0.01
34,0.03123723529279232,0.01
35,0.10390543937683105,0.13
36,0.048288360238075256,0.01
37,0.04519903287291527,0.03
38,0.027228329330682755,0.02
39,0.029418105259537697,0.01
40,0.024998808279633522,0.01
41,0.025438964366912842,0.01
42,0.028648631647229195,0.01
43,0.05536209046840668,0.08
44,0.06610721349716187,0.05
45,0.013235358521342278,0.02
46,0.017577413469552994,0.02
47,0.018880708143115044,0.01
48,0.06809941679239273,0.08
49,0.1150454431772232,0.08
50,0.07322496175765991,0.05
51,0.05611633509397507,0.02
52,0.026281291618943214,0.01
53,0.053161751478910446,0.05
54,0.030272360891103745,0.02
55,0.03384685143828392,0.01
56,0.04282902553677559,0.05
57,0.03107885643839836,0.01
58,0.019398728385567665,0.01
59,0.0456237830221653,0.05
60,0.026303144171833992,0.01
61,0.02527725324034691,0.03
62,0.026414724066853523,0.03
63,0.02920524962246418,0.01
64,0.023228105157613754,0.03
65,0.0239391066133976,0.03
66,0.02136647142469883,0.03
67,0.023081766441464424,0.03
68,0.02810744382441044,0.03
69,0.03162600100040436,0.03
70,0.033748045563697815,0.03
71,0.02900839038193226,0.03
72,0.06674066185951233,0.05
73,0.03214225545525551,0.03
74,0.03790139779448509,0.03
75,0.06211268529295921,0.03
76,0.08142443001270294,0.08
77,0.05327644944190979,0.03
78,0.040873873978853226,0.01
79,0.05006556957960129,0.02
80,0.0400528609752655,0.02
81,0.03374091163277626,0.01
82,0.0398578904569149,0.01
83,0.01929568313062191,0.01
84,0.024294858798384666,0.01
85,0.034291576594114304,0.01
86,0.02269330620765686,0.02
87,0.01721987873315811,0.01
88,0.02243681438267231,0.01
89,0.02155078388750553,0.01
90,0.04839778319001198,0.05
91,0.019011186435818672,0.01
92,0.025875667110085487,0.02
93,0.028362063691020012,0.01
94,0.019976040348410606,0.01
95,0.03435239568352699,0.01
96,0.03497203439474106,0.01
97,0.013610796071588993,0.01
98,0.037677101790905,0.03
99,0.10604238510131836,0.1
100,0.02883688546717167,0.02
101,0.04470883309841156,0.03
102,0.03489372134208679,0.02
103,0.03436358645558357,0.02
104,0.032472286373376846,0.02
105,0.04834683984518051,0.03
106,0.032249849289655685,0.03
107,0.018151788040995598,0.02
108,0.02107941173017025,0.03
109,0.025983231142163277,0.02
110,0.073825404047966,0.08
111,0.028345094993710518,0.01
112,0.03586660325527191,0.02
113,0.0634438619017601,0.04
114,0.032660022377967834,0.03
115,0.029470978304743767,0.05
116,0.06251974403858185,0.05
117,0.018038703128695488,0.02
118,0.02403111197054386,0.02
119,0.014838614501059055,0.01
120,0.026839546859264374,0.08
121,0.0457136444747448,0.03
122,0.0318618081510067,0.02
123,0.04331521317362785,0.02
124,0.029815370216965675,0.04
125,0.025109432637691498,0.02
126,0.04100292921066284,0.02
127,0.028881875798106194,0.05
128,0.04066690430045128,0.05
129,0.033759016543626785,0.02
130,0.04214654117822647,0.05
131,0.03005736507475376,0.02
132,0.04879727587103844,0.04
133,0.06757151335477829,0.04
134,0.044331301003694534,0.01
135,0.030317867174744606,0.03
136,0.04194914922118187,0.05
137,0.09321203827857971,0.05
138,0.12552917003631592,0.12
139,0.03371463716030121,0.02
140,0.04036249220371246,0.02
141,0.04443081468343735,0.03
142,0.021899603307247162,0.05
143,0.02731284685432911,0.04
144,0.031193511560559273,0.02
145,0.020524034276604652,0.02
146,0.030483869835734367,0.04
147,0.04009641334414482,0.04
148,0.07190438359975815,0.06
149,0.04157855734229088,0.04
150,0.07746386528015137,0.08
151,0.030538741499185562,0.02
152,0.15410393476486206,0.13
153,0.032110001891851425,0.01
154,0.0651525929570198,0.01
155,0.03868423029780388,0.01
156,0.04184987396001816,0.03
157,0.029114002361893654,0.03
158,0.035685647279024124,0.03
159,0.05212046951055527,0.04
160,0.03011368401348591,0.02
161,0.06097027286887169,0.02
162,0.03018098883330822,0.02
163,0.028890782967209816,0.01
164,0.041372865438461304,0.05
165,0.035323433578014374,0.01
166,0.027113834396004677,0.02
167,0.021077344194054604,0.02
168,0.03518598526716232,0.03
169,0.07101843506097794,0.05
170,0.01350436545908451,0.01
171,0.05818485841155052,0.04
172,0.04903295636177063,0.04
173,0.033582866191864014,0.01
174,0.03518110141158104,0.03
175,0.019018374383449554,0.04
176,0.02718254365026951,0.02
177,0.013180451467633247,0.03
178,0.06395100057125092,0.05
179,0.01552553754299879,0.02
180,0.0484585240483284,0.03
181,0.029592426493763924,0.01
182,0.023781223222613335,0.02
183,0.020390709862113,0.01
184,0.035432182252407074,0.03
185,0.030300350859761238,0.01
186,0.02322913520038128,0.01
187,0.014754975214600563,0.02
188,0.03128925710916519,0.02
189,0.01980428211390972,0.03
190,0.015517590567469597,0.01
191,0.03956824168562889,0.02
192,0.03397103026509285,0.02
193,0.021945634856820107,0.01
