4.0	1.3393464	2.6606536
3.0	1.2954686	1.7045314
2.0	1.2937388	0.70626116
1.0	1.3163075	0.31630754
1.0	1.1113961	0.111396074
1.0	1.3072284	0.30722845
2.0	1.2642717	0.73572826
1.0	1.3044906	0.30449057
1.0	1.3412974	0.3412974
1.0	1.2656413	0.26564133
1.0	1.318666	0.31866598
1.0	1.3000265	0.30002654
2.0	1.2038633	0.79613674
1.0	1.3444171	0.3444171
2.0	1.2347741	0.7652259
2.0	1.3607953	0.63920474
1.0	1.2599053	0.25990534
1.0	1.3308299	0.33082986
1.0	1.2284787	0.22847867
1.0	1.2899792	0.28997922
3.0	1.0664388	1.9335612
2.0	1.0328976	0.9671024
1.0	1.1421554	0.14215541
2.0	1.0314796	0.9685204
2.0	1.1406956	0.8593044
3.0	1.1282053	1.8717947
2.0	1.1060604	0.8939396
2.0	1.2762576	0.72374237
4.0	1.2201434	2.7798567
1.0	1.2378968	0.2378968
1.0	1.3220608	0.32206082
3.0	1.3104582	1.6895418
2.0	1.3349054	0.6650946
3.0	1.3337209	1.6662791
1.0	1.3249855	0.3249855
1.0	1.1672792	0.16727924
3.0	1.3138279	1.6861721
1.0	1.2226431	0.22264314
1.0	1.3059496	0.30594957
2.0	1.2596096	0.7403904
3.0	1.2760053	1.7239947
3.0	1.3450786	1.6549214
1.0	1.1816342	0.18163419
4.0	1.1822853	2.8177147
3.0	1.2292907	1.7707093
1.0	1.2819982	0.28199816
1.0	1.2866395	0.28663945
1.0	1.0228297	0.022829652
1.0	1.2965972	0.29659724
2.0	1.3154755	0.68452454
2.0	1.3156521	0.68434787
1.0	1.1922117	0.19221175
1.0	1.3146553	0.3146553
1.0	1.3592317	0.3592317
1.0	1.3312292	0.3312292
2.0	1.3625062	0.63749385
1.0	1.2992353	0.29923534
1.0	1.1395717	0.13957167
1.0	1.3206747	0.32067466
1.0	1.209599	0.20959902
1.0	1.2024488	0.20244884
1.0	1.2880245	0.28802454
3.0	1.3289211	1.6710789
1.0	1.3353045	0.3353045
1.0	1.2600939	0.26009393
1.0	1.2886802	0.2886802
1.0	1.2385354	0.2385354
1.0	1.3562007	0.3562007
1.0	1.2496512	0.2496512
1.0	1.3110373	0.3110373
1.0	1.3475413	0.34754133
1.0	1.3369557	0.33695567
2.0	1.3201563	0.67984366
4.0	1.2241638	2.7758362
2.0	1.3235176	0.67648244
3.0	1.2905829	1.7094171
2.0	1.2824277	0.71757233
2.0	1.3070253	0.6929747
1.0	1.3242407	0.32424068
1.0	1.2336028	0.23360276
3.0	1.3170028	1.6829972
1.0	1.2485734	0.24857342
1.0	1.220038	0.22003806
3.0	1.2733552	1.7266448
3.0	1.3386894	1.6613106
1.0	1.0669268	0.06692684
2.0	1.353875	0.64612496
1.0	1.3074355	0.3074355
1.0	1.3343855	0.3343855
3.0	1.2272239	1.7727761
3.0	1.3355826	1.6644174
1.0	1.0512044	0.051204443
1.0	1.1362344	0.1362344
2.0	1.3138716	0.6861284
2.0	1.3434677	0.6565323
3.0	1.1428888	1.8571112
2.0	1.0618579	0.93814206
2.0	1.3335631	0.6664369
4.0	1.2201848	2.7798152
2.0	1.3526585	0.6473415
2.0	1.2321267	0.7678733
2.0	1.0798523	0.92014766
1.0	1.3245387	0.3245387
1.0	1.3067915	0.30679154
3.0	1.3310769	1.6689231
2.0	1.1325035	0.8674965
2.0	1.0576735	0.94232655
2.0	1.0339863	0.96601367
2.0	1.3219697	0.67803025
2.0	1.3145263	0.6854737
1.0	1.0616726	0.06167257
1.0	1.1622504	0.1622504
4.0	1.1969388	2.8030612
1.0	1.03031	0.030310035
2.0	1.0488755	0.95112455
2.0	1.0488755	0.95112455
2.0	1.30177	0.69823
2.0	1.1992909	0.8007091
2.0	1.3637685	0.63623154
1.0	1.2269824	0.22698236
2.0	1.3160717	0.68392825
1.0	1.1415457	0.14154565
2.0	1.2840725	0.7159275
2.0	1.3686945	0.63130546
1.0	1.3279811	0.3279811
4.0	1.1731946	2.8268054
2.0	1.2769773	0.7230227
2.0	1.05654	0.94346
1.0	1.192211	0.19221103
2.0	1.1207244	0.87927556
1.0	1.3053238	0.30532384
1.0	1.3470087	0.3470087
3.0	1.2815322	1.7184678
2.0	1.1835594	0.8164406
1.0	1.3453217	0.34532166
