1.0	1.9833674	0.98336744
2.0	2.0072331	0.007233143
2.0	1.969692	0.030308008
1.0	1.9845557	0.9845557
1.0	2.028304	1.0283041
3.0	2.0144422	0.9855578
2.0	2.0189571	0.018957138
5.0	1.9766648	3.0233352
2.0	1.9324958	0.06750417
3.0	1.9045694	1.0954306
1.0	1.8633771	0.8633771
2.0	2.001029	0.0010290146
3.0	2.0084407	0.99155927
1.0	1.9902115	0.9902115
1.0	1.9312456	0.93124557
1.0	1.9298666	0.92986655
1.0	2.0085561	1.0085561
2.0	2.0394619	0.03946185
1.0	1.9898515	0.9898515
1.0	2.0093257	1.0093257
2.0	2.0538955	0.053895473
1.0	1.9144394	0.91443944
1.0	2.0337596	1.0337596
1.0	1.9506459	0.9506459
2.0	1.9638939	0.03610611
2.0	2.0176177	0.017617702
2.0	2.0267773	0.026777267
4.0	2.0154712	1.9845288
1.0	2.0506313	1.0506313
2.0	1.9769583	0.023041725
3.0	1.9610095	1.0389905
2.0	2.0182955	0.018295527
1.0	2.011111	1.011111
1.0	2.0058517	1.0058517
4.0	2.0417156	1.9582844
2.0	2.0258436	0.02584362
2.0	2.0276244	0.027624369
1.0	1.997411	0.997411
3.0	1.9731803	1.0268197
2.0	1.957233	0.042767048
1.0	1.9818115	0.9818115
1.0	1.9407151	0.9407151
2.0	1.8407168	0.15928316
2.0	1.8801861	0.11981392
1.0	1.9670961	0.9670961
2.0	1.9700854	0.029914618
3.0	1.9471142	1.0528858
2.0	2.0235286	0.023528576
3.0	1.9753444	1.0246556
1.0	1.988358	0.988358
5.0	1.9684374	3.0315626
2.0	1.9837093	0.016290665
1.0	1.9855428	0.9855428
1.0	2.0066533	1.0066533
3.0	1.9488039	1.0511961
2.0	2.0518298	0.051829815
2.0	2.055354	0.05535412
2.0	1.94133	0.058670044
1.0	1.8338833	0.8338833
3.0	2.0360491	0.9639509
3.0	1.9878316	1.0121684
1.0	1.9859025	0.98590255
1.0	2.0246909	1.0246909
1.0	2.0074997	1.0074997
1.0	1.9821033	0.98210335
1.0	1.995929	0.995929
2.0	1.8753316	0.12466836
2.0	2.01386	0.013859987
1.0	1.9537325	0.9537325
1.0	2.0234988	1.0234988
3.0	2.0256376	0.9743624
2.0	1.9819539	0.01804614
3.0	1.9986575	1.0013425
3.0	1.9952698	1.0047302
1.0	1.977577	0.977577
1.0	2.0137336	1.0137336
2.0	1.9646454	0.035354614
3.0	1.9447033	1.0552967
1.0	1.9656882	0.9656882
5.0	1.9437633	3.0562367
5.0	1.9790142	3.0209858
3.0	1.8715303	1.1284697
1.0	1.926337	0.926337
1.0	1.926337	0.926337
2.0	1.9157488	0.084251165
1.0	1.9360049	0.9360049
2.0	1.9106827	0.08931732
1.0	2.0203433	1.0203433
1.0	2.0203433	1.0203433
1.0	1.9214201	0.9214201
1.0	2.0218766	1.0218766
2.0	1.892276	0.10772395
1.0	1.8449931	0.8449931
1.0	1.837975	0.837975
3.0	1.8579628	1.1420372
2.0	1.9608853	0.039114714
1.0	1.9403405	0.9403405
1.0	1.9550047	0.9550047
2.0	1.9147716	0.08522844
2.0	1.8562467	0.14375329
1.0	1.8504941	0.85049415
2.0	2.0194633	0.0194633
2.0	2.0206015	0.020601511
2.0	1.9952369	0.0047631264
1.0	2.045193	1.045193
3.0	1.9292843	1.0707157
