13.0	5.0122137	7.9877863
8.0	5.1253033	2.8746967
5.0	4.8349295	0.16507053
3.0	5.056359	2.0563588
1.0	4.2954082	3.2954082
2.0	4.47674	2.47674
2.0	4.9588537	2.9588537
8.0	4.8837423	3.1162577
5.0	4.9519434	0.048056602
13.0	5.093446	7.906554
8.0	4.9611335	3.0388665
3.0	5.083501	2.0835009
5.0	4.7083607	0.29163933
13.0	3.745638	9.254362
1.0	5.054673	4.054673
1.0	5.117873	4.117873
2.0	3.7349796	1.7349796
5.0	5.0974483	0.09744835
1.0	4.829199	3.8291988
13.0	4.9991856	8.000814
3.0	5.0826235	2.0826235
8.0	4.589471	3.4105291
2.0	4.47674	2.47674
8.0	4.9727144	3.0272856
13.0	4.896766	8.103233
13.0	4.986104	8.013896
13.0	5.060508	7.939492
13.0	4.604699	8.395301
8.0	5.071114	2.928886
2.0	4.7569933	2.7569933
2.0	5.1299977	3.1299977
2.0	5.019499	3.0194988
1.0	5.013461	4.013461
8.0	5.1070642	2.8929358
8.0	4.9802256	3.0197744
1.0	5.0208445	4.0208445
8.0	5.0998507	2.9001493
5.0	4.8431807	0.15681934
2.0	5.0312343	3.0312343
2.0	5.0877123	3.0877123
1.0	5.0078254	4.0078254
5.0	4.059228	0.94077206
2.0	3.7349796	1.7349796
2.0	4.47674	2.47674
2.0	4.5504146	2.5504146
2.0	3.7349796	1.7349796
8.0	5.083003	2.916997
5.0	4.9862156	0.013784409
5.0	4.9665856	0.033414364
2.0	3.7170105	1.7170105
2.0	4.5504146	2.5504146
3.0	5.0639467	2.0639467
3.0	5.0822177	2.0822177
3.0	4.9583926	1.9583926
5.0	5.044323	0.044322968
1.0	5.0510535	4.0510535
5.0	5.0568933	0.05689335
5.0	4.532214	0.46778584
2.0	3.7170105	1.7170105
2.0	4.47674	2.47674
2.0	5.1595783	3.1595783
1.0	5.018212	4.018212
1.0	5.1135926	4.1135926
1.0	4.9799604	3.9799604
1.0	4.9477925	3.9477925
3.0	5.069669	2.0696688
3.0	4.8719707	1.8719707
3.0	5.0122204	2.0122204
1.0	5.045951	4.045951
2.0	5.05654	3.05654
1.0	4.9774857	3.9774857
1.0	5.008991	4.008991
2.0	3.7349796	1.7349796
