2.0	2.8542445	0.8542445
1.0	2.956222	1.956222
5.0	2.8048503	2.1951497
2.0	2.7670426	0.76704264
1.0	4.1116543	3.1116543
5.0	4.0660663	0.93393373
1.0	2.8615725	1.8615725
3.0	2.94974	0.050260067
1.0	2.942384	1.942384
5.0	3.7052712	1.2947288
5.0	2.9089062	2.0910938
3.0	3.0070207	0.007020712
1.0	2.913529	1.9135289
1.0	2.8823318	1.8823318
2.0	2.876575	0.876575
5.0	4.1080804	0.8919196
1.0	3.0289273	2.0289273
2.0	2.9121253	0.91212535
3.0	2.6965199	0.30348015
2.0	2.83216	0.83216
5.0	2.878799	2.121201
1.0	2.776414	1.7764139
1.0	4.720275	3.720275
3.0	2.8644621	0.13553786
5.0	4.257825	0.7421751
1.0	3.088212	2.088212
5.0	2.8244948	2.1755052
1.0	4.109156	3.1091561
8.0	4.52371	3.4762902
8.0	4.0273943	3.9726057
2.0	3.1663704	1.1663704
5.0	3.0105197	1.9894803
1.0	3.7722929	2.7722929
3.0	2.8186073	0.18139267
3.0	3.6653478	0.6653478
1.0	2.958509	1.958509
2.0	2.93617	0.9361701
3.0	2.935104	0.06489611
1.0	2.9542751	1.9542751
3.0	3.1179612	0.11796117
8.0	3.8653347	4.1346655
5.0	3.6192553	1.3807447
3.0	3.2908964	0.29089642
3.0	4.4030666	1.4030666
2.0	2.9273953	0.92739534
3.0	4.0394692	1.0394692
3.0	3.7703595	0.7703595
3.0	2.8886054	0.111394644
3.0	2.874686	0.125314
3.0	3.0011597	0.001159668
3.0	2.820306	0.17969394
2.0	3.2287934	1.2287934
8.0	2.9722042	5.027796
5.0	2.841281	2.158719
8.0	4.19355	3.80645
3.0	4.3080354	1.3080354
3.0	2.9738364	0.026163578
1.0	3.3305914	2.3305914
1.0	3.7924345	2.7924345
1.0	3.1121526	2.1121526
3.0	4.8572226	1.8572226
8.0	2.866609	5.133391
5.0	2.9408138	2.0591862
5.0	3.1857507	1.8142493
3.0	2.9195051	0.08049488
3.0	3.0287507	0.028750658
3.0	2.899936	0.10006404
1.0	3.5195827	2.5195827
1.0	2.8459597	1.8459597
3.0	3.2460437	0.24604368
1.0	3.1188822	2.1188822
2.0	2.9757955	0.9757955
1.0	2.9322352	1.9322352
2.0	3.00372	1.00372
1.0	2.9188974	1.9188974
2.0	3.1170177	1.1170177
1.0	2.8558872	1.8558872
3.0	4.1690044	1.1690044
1.0	4.2867336	3.2867336
5.0	3.008996	1.991004
8.0	3.5734568	4.426543
5.0	3.0396593	1.9603407
1.0	3.0075033	2.0075033
8.0	4.4876857	3.5123143
3.0	4.5974903	1.5974903
1.0	2.8558872	1.8558872
1.0	4.0982084	3.0982084
2.0	3.265602	1.2656021
3.0	2.9340315	0.06596851
3.0	2.986865	0.013134956
2.0	2.8803093	0.88030934
2.0	3.9576287	1.9576287
1.0	2.8326015	1.8326015
2.0	2.8170967	0.8170967
3.0	2.932336	0.06766391
2.0	3.3113947	1.3113947
1.0	3.4930608	2.4930608
3.0	2.8999004	0.10009956
1.0	2.8785927	1.8785927
2.0	4.0074296	2.0074296
1.0	3.1713836	2.1713836
1.0	2.890935	1.890935
2.0	2.8880148	0.8880148
8.0	3.3925414	4.6074586
1.0	3.2009904	2.2009904
3.0	2.9152136	0.084786415
2.0	2.9044335	0.9044335
3.0	5.153601	2.1536012
1.0	5.0876427	4.0876427
3.0	2.8646057	0.13539433
1.0	3.1510253	2.1510253
1.0	3.0185125	2.0185125
3.0	2.8335323	0.16646767
1.0	2.8168895	1.8168895
5.0	3.8534455	1.1465545
2.0	2.8629973	0.8629973
5.0	2.8912058	2.1087942
1.0	2.7925007	1.7925007
8.0	2.9838228	5.016177
2.0	4.426302	2.426302
1.0	4.9118547	3.9118547
5.0	3.1921015	1.8078985
1.0	2.9726381	1.9726381
3.0	2.9207907	0.07920933
5.0	3.7805233	1.2194767
8.0	2.9506257	5.0493746
2.0	4.683407	2.6834068
8.0	4.3210287	3.6789713
3.0	2.9133518	0.086648226
1.0	3.1646051	2.1646051
3.0	2.8649325	0.13506746
1.0	2.8862634	1.8862634
1.0	3.6520462	2.6520462
1.0	3.6466172	2.6466172
1.0	3.4905698	2.4905698
1.0	2.9217281	1.9217281
1.0	2.911567	1.911567
5.0	2.8088038	2.1911962
5.0	3.1381311	1.8618689
2.0	2.8872786	0.88727856
3.0	3.692749	0.692749
3.0	2.9215438	0.07845616
3.0	4.9732122	1.9732122
3.0	4.25296	1.2529602
3.0	4.403984	1.4039841
8.0	3.7187142	4.281286
2.0	3.0700192	1.0700192
2.0	2.926934	0.926934
8.0	3.4040604	4.5959396
1.0	3.483751	2.483751
5.0	2.8810194	2.1189806
2.0	3.2492146	1.2492146
1.0	4.788958	3.788958
3.0	3.3095233	0.30952334
3.0	3.0443382	0.044338226
3.0	3.2006855	0.2006855
1.0	2.9787905	1.9787905
1.0	2.9254162	1.9254162
2.0	2.8376431	0.83764315
1.0	3.3630235	2.3630235
8.0	3.3091009	4.690899
1.0	2.8616028	1.8616028
1.0	2.8480256	1.8480256
1.0	2.8685222	1.8685222
1.0	3.079931	2.079931
1.0	2.8567462	1.8567462
1.0	2.9304163	1.9304163
1.0	2.91123	1.9112301
3.0	3.5988727	0.59887266
